BadnickCorpse2,1696,2848,000DC417,0,1,1,4294967295,0,0
BadnickCorpse2,3264,2864,001879FA,0,1,1,4294967295,0,0
BadnickCorpse2,8096,2544,002A3590,0,1,1,4294967295,0,0
BadnickCorpse2,6112,384,003D2436,0,1,1,4294967295,0,0
BadnickCorpse2,3760,1056,0030A666,0,1,1,4294967295,0,0
BadnickCorpse2,9808,1424,001F39C4,0,1,1,4294967295,0,0
BadnickCorpse2,9408,1808,0003E04E,0,1,1,4294967295,0,0
IF_ArrowSolid,1680,2848,003E2DB2,0,1,1,4294967295,0,0
IF_ArrowSolid,3248,2864,003696F4,0,1,1,4294967295,0,1
IF_ArrowSolid,8080,2544,0007A29A,0,1,1,4294967295,0,0
IF_ArrowSolid,9392,1808,00294120,0,1,1,4294967295,0,1
IF_ArrowSolid,9792,1424,003127F4,0,1,1,4294967295,0,0
IF_ArrowSolid,3744,1056,0014D6C4,0,1,1,4294967295,0,0
IF_ArrowSolid,6096,384,0007EDEE,0,1,1,4294967295,0,1
IF_Ballista,3088,1056,00313FB8,0,1,1,4294967295,0,0
IF_Ballista,816,2928,002A15D0,0,1,1,4294967295,0,0
IF_Ballista,816,2832,003B0CEA,0,1,1,4294967295,0,0
IF_Ballista,816,2704,0035C4B4,0,1,1,4294967295,0,0
IF_Ballista,816,2608,00084635,0,1,1,4294967295,0,0
IF_Ballista,96,256,003AE71B,0,1,1,4294967295,0,0
IF_Ballista,1856,416,0032CC73,0,1,1,4294967295,0,0
IF_Ballista,4768,3744,00272049,0,1,1,4294967295,0,1
IF_Ballista,2672,3744,0002CCD3,0,1,1,4294967295,0,0
IF_Ballista,6064,1008,002B7B60,0,1,1,4294967295,0,0
IF_Ballista,4288,1008,0006C3F6,0,1,1,4294967295,0,0
IF_Ballista,1280,928,002BC30A,0,1,1,4294967295,0,0
IF_Ballista,5680,560,00210EEA,0,1,1,4294967295,0,0
IF_Ballista,6432,560,002D0CF7,0,1,1,4294967295,0,1
IF_Ballista,7216,592,000BAF33,0,1,1,4294967295,0,0
IF_Ballista,7728,720,0035EBDC,0,1,1,4294967295,0,0
IF_Ballista,9280,560,000C9F3F,0,1,1,4294967295,0,1
IF_SpringAngleL,9808,1904,00295ED7,0,1,1,4294967295,0,0
IF_UnderSpring,9392,1552,003B5E11,0,1,1,4294967295,0,0
IF_SpringAngleR,80,400,00216063,0,1,1,4294967295,0,0
IF_SpringAngleR,7376,2485,00273D0C,0,1,1,4294967295,0,0
IF_SpringAngleL,8032,3680,00236B64,0,1,1,4294967295,0,0
IF_UnderSpring,1168,3578,0021EEB4,0,1,1,4294967295,0,0
IF_SpringAngleR,1136,2932,001261E8,0,1,1,4294967295,0,0
IF_UnderSpring,7088,2825,000DE228,0,1,1,4294967295,0,0
IF_UnderSpring,9792,2537,002AE98A,0,1,1,4294967295,0,0
IF_UnderSpring,112,972,002D2271,0,1,1,4294967295,0,0
IF_SpringAngleL,3296,1085,0036C230,0,1,1,4294967295,0,0
IF_SpringAngleR,7376,3024,000D2959,0,1,1,4294967295,0,0
IF_Saw,8016,3824,00360504,0,1,1,4294967295,0,0
IF_Saw,7888,3824,00382DBF,0,1,1,4294967295,0,0
IF_Saw,7824,3824,0004367C,0,1,1,4294967295,0,0
IF_Saw,7760,3824,0007EB82,0,1,1,4294967295,0,0
