CP_Ground,96,432,003127EE,0,1,1,4294967295,0,0
CP_Ground,288,432,0033A9B0,0,1,1,4294967295,0,0
CP_Ground,480,432,0008F10A,0,1,1,4294967295,0,0
CP_Ground,672,432,0032A37B,0,1,1,4294967295,0,0
CP_Ground,864,432,001F6A86,0,1,1,4294967295,0,0
CP_Ground,1056,432,0021CB81,0,1,1,4294967295,0,0
CP_Ground,1248,432,00363D96,0,1,1,4294967295,0,0
CP_Ground,1440,432,002D9272,0,1,1,4294967295,0,0
CP_Ground,1632,432,002D6DA7,0,1,1,4294967295,0,0
CP_Ground,1824,432,00332E85,0,1,1,4294967295,0,0
CP_Ground,2016,432,002CF7E7,0,1,1,4294967295,0,0
CP_Ground,2208,432,00209C03,0,1,1,4294967295,0,0
VD_Tails,1584,334,0013FD10,0,1,1,4294967295,0,0
Cream,208,331,003D470A,0,1,1,4294967295,0,0
VD_VanillaCorpse,1664,343,002219E1,0,1,1,4294967295,0,0
